MAL_ID,Name,Score,Japanese_name,Features
23623,Non Non Biyori Repeat,8.18,のんのんびより りぴーと,"Non Non Biyori Repeat Comedy, School, Seinen, Slice of Life TV Tokyo, Lantis Sentai Filmworks SILVER LINK. PG-13 - Teens 13 or older Far from the hustle and bustle of urban life, and with only a single candy store and bus route to its name, the rural Asahigaoka is certainly not a place for everyone. Nevertheless, the village's children still manage to cheerfully spend their days exploring and having fun in the wilderness around them. One such child, Renge Miyauchi, the youngest of the group, looks forward to the entrance ceremony of the upcoming school year, signalling her entry into first grade and the beginning of her elementary school life. Attending the only school in town, Renge and her friends, seventh grader Natsumi Koshigaya and her eighth grade sister Komari, make the most out of their rural lifestyle, playing and studying everyday. Meanwhile, fifth grader Hotaru Ichijou has just moved to Asahigaoka from Tokyo, unaware of the numerous adventures and memories that await her."
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.18,魔法少女リリカルなのは The MOVIE 2nd A's,"Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Action, Magic, Comedy, Sci-Fi, Drama Good Smile Company  Seven Arcs R+ - Mild Nudity Six months have passed since the events in the previous movie. Fate has returned to Uminari City with Lindy as her legal guardian and is living the life of a normal elementary schoolgirl along with Nanoha and her friends. The reunion between the two new-found friends is cut short, however, when they are assaulted by four ancient magic users who identify themselves as the Wolkenritter. As the motives behind the actions of the Wolkenritter become clear, Nanoha and Fate find themselves in a race against time to stop the reactivation of a highly dangerous artifact known as The Book of Darkness. (Source: ANN)"
12859,One Piece Film: Z,8.18,ワンピース　フィルム　﻿Ｚ,"One Piece Film: Z Action, Adventure, Comedy, Drama, Fantasy, Shounen Shueisha Funimation Toei Animation PG-13 - Teens 13 or older The Straw Hat Pirates enter the rough seas of the New World in search of the hidden treasures of the Pirate King, Gol D. Roger－One Piece. On their voyage, the pirates come across a terrifying, powerful man, former Marine Admiral Z. Z is accused of having stolen the ""Dyna Stones"", weapons believed to have the power to shake up the New World. The Marine Headquarters believes Z is about to use it to end the pirate era, and with it, the lives of many innocent people. In fear of such a phenomenal event, marines start to take action against the former admiral. Even if it means stumbling upon marines and the navy, the Straw Hat Pirates decided to chase after Z and stop him from causing havoc. As they continue to embark on their ventures, the pirates bump into new and familiar acquaintances."
6746,Durarara!!,8.18,デュラララ!!,"Durarara!! Action, Mystery, Supernatural Aniplex, Square Enix, Mainichi Broadcasting System, Movic, ASCII Media Works, Sakura Create Aniplex of America Brain's Base R - 17+ (violence & profanity) In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets. Mikado Ryuugamine has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city, his wishes already seem to have been granted. But as supernatural events begin to occur, ordinary citizens like himself, along with Ikebukuro's most colorful inhabitants, are mixed up in the commotion breaking out in their city."
34822,Tsuki ga Kirei,8.18,月がきれい,"Tsuki ga Kirei Romance, School Sotsu, Mainichi Broadcasting System, flying DOG Funimation feel. PG-13 - Teens 13 or older h a new school year comes a new crowd of classmates, and for their final year of junior high, aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers, a few chance encounters stir an innocent desire within their hearts. A yearning gaze, a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross. However, though love is patient and love is kind, Kotarou and Akane discover it is not always straightforward. Despite the comfort they find in each other's company, heartache and anxiety come hand in hand with pursuing the feelings in their hearts. With the uncertainty of how the other truly feels as well as the competing affections of those around them, the road ahead is unclear. Even so, under the shining light of a beautiful full moon, Kotarou gathers his courage to ask Akane a single question, one that forever changes their quiet relationship."
38234,One Piece Movie 14: Stampede,8.18,劇場版『ONE PIECE STAMPEDE』（スタンピード）,"One Piece Movie 14: Stampede Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power   Toei Animation PG-13 - Teens 13 or older The world's greatest exposition of the pirates, by the pirates, for the pirates—the Pirates Festival. Luffy and the rest of the Straw Hat Crew receive an invitation from its host Buena Festa who is known as the Master of Festivities. They arrive to find a venue packed with glamorous pavilions and many pirates including the ones from the Worst Generation. The place is electric. (Source: ANN)"
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.17,天元突破グレンラガン 紅蓮篇,"Tengen Toppa Gurren Lagann Movie 1: Gurren-hen Action, Comedy, Mecha Aniplex Aniplex of America Gainax PG-13 - Teens 13 or older mation studio Gainax presented a website for the release of a movie adaptation of the Tengen Toppa Gurren Lagann TV series in the fall of 2008. Both the original director and series script editor will return to work on the new project. Gainax will also be hosting four events to celebrate this occasion at this year's Tokyo International Anime Fair, featuring voice actors from the anime."
47,Akira,8.17,AKIRA（アキラ）,"Akira Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen Mainichi Broadcasting System, Kodansha, Toho Funimation, Bandai Entertainment, Geneon Entertainment USA Tokyo Movie Shinsha R+ - Mild Nudity Japan, 1988. An explosion caused by a young boy with psychic powers tears through the city of Tokyo and ignites the fuse that leads to World War III. In order to prevent any further destruction, he is captured and taken into custody, never to be heard from again. Now, in the year 2019, a restored version of the city known as Neo-Tokyo—an area rife with gang violence and terrorism against the current government—stands in its place. Here, Shoutarou Kaneda leads ""the Capsules,"" a group of misfits known for riding large, custom motorcycles and being in constant conflict with their rivals ""the Clowns."" During one of these battles, Shoutarou's best friend Tetsuo Shima is caught up in an accident with an esper who finds himself in the streets of Tokyo after escaping confinement from a government institution. Through this encounter, Tetsuo begins to develop his own mysterious abilities, as the government seeks to quarantine this latest psychic in a desperate attempt to prevent him from unleashing the destructive power that could once again bring the city to its knees."
121,Fullmetal Alchemist,8.17,鋼の錬金術師,"Fullmetal Alchemist Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen Aniplex, Dentsu, Square Enix, Mainichi Broadcasting System Funimation, Aniplex of America Bones PG-13 - Teens 13 or older Edward Elric, a young, brilliant alchemist, has lost much in his twelve-year life: when he and his brother Alphonse try to resurrect their dead mother through the forbidden act of human transmutation, Edward loses his brother as well as two of his limbs. With his supreme alchemy skills, Edward binds Alphonse's soul to a large suit of armor. A year later, Edward, now promoted to the fullmetal alchemist of the state, embarks on a journey with his younger brother to obtain the Philosopher's Stone. The fabled mythical object is rumored to be capable of amplifying an alchemist's abilities by leaps and bounds, thus allowing them to override the fundamental law of alchemy: to gain something, an alchemist must sacrifice something of equal value. Edward hopes to draw into the military's resources to find the fabled stone and restore his and Alphonse's bodies to normal. However, the Elric brothers soon discover that there is more to the legendary stone than meets the eye, as they are led to the epicenter of a far darker battle than they could have ever imagined."
1827,Seirei no Moribito,8.17,精霊の守り人,"Seirei no Moribito Action, Adventure, Historical, Fantasy Geneon Universal Entertainment, Dentsu, NHK Enterprises VIZ Media, Media Blasters, Sentai Filmworks, Geneon Entertainment USA Production I.G PG-13 - Teens 13 or older On the precipice of a cataclysmic drought, the Star Readers of the Shin Yogo Empire must devise a plan to avoid widespread famine. It is written in ancient myths that the first emperor, along with eight warriors, slew a water demon to avoid a great drought and save the land that was to become Shin Yogo. If a water demon was to appear once more, its death could bring salvation. However, the water demon manifests itself within the body of the emperor's son, Prince Chagum—by the emperor's order, Chagum is to be sacrificed to save the empire. Meanwhile, a mysterious spear-wielding mercenary named Balsa arrives in Shin Yogo on business. After saving Chagum from a thinly veiled assassination attempt, she is tasked by Chagum's mother to protect him from the emperor and his hunters. Bound by a sacred vow she once made, Balsa accepts. Seirei no Moribito follows Balsa as she embarks on her journey to protect Chagum, exploring the beauty of life, nature, family, and the bonds that form between strangers."
